games,percentage
50,0.8
100,0.79
150,0.76
200,0.735
250,0.724
300,0.72
350,0.7114285714285714
400,0.7
450,0.6955555555555556
500,0.688
550,0.6963636363636364
600,0.685
650,0.6907692307692308
700,0.6814285714285714
750,0.6853333333333333
800,0.68625
850,0.6858823529411765
900,0.6822222222222222
950,0.68
1000,0.679
1050,0.680952380952381
1100,0.6836363636363636
1150,0.6852173913043478
1200,0.6866666666666666
1250,0.6832
1300,0.6861538461538461
1350,0.6837037037037037
1400,0.6814285714285714
1450,0.6834482758620689
1500,0.6833333333333333
1550,0.6845161290322581
1600,0.684375
1650,0.6848484848484848
1700,0.6841176470588235
1750,0.6857142857142857
1800,0.6861111111111111
1850,0.6848648648648649
1900,0.6842105263157895
1950,0.6835897435897436
2000,0.6835
2050,0.6819512195121952
2100,0.68
2150,0.6804651162790698
2200,0.6813636363636364
2250,0.6813333333333333
2300,0.6791304347826087
2350,0.6782978723404255
2400,0.6783333333333333
2450,0.6795918367346939
2500,0.68
2550,0.68
2600,0.681923076923077
2650,0.6830188679245283
2700,0.6844444444444444
2750,0.6854545454545454
2800,0.6821428571428572
2850,0.6807017543859649
2900,0.68
2950,0.680677966101695
3000,0.6816666666666666
3050,0.6822950819672131
3100,0.6835483870967742
3150,0.6825396825396826
3200,0.6825
3250,0.6843076923076923
3300,0.6848484848484848
3350,0.684179104477612
3400,0.6841176470588235
3450,0.6834782608695652
3500,0.6834285714285714
3550,0.683943661971831
3600,0.6830555555555555
3650,0.6835616438356165
3700,0.6835135135135135
3750,0.6832
3800,0.6831578947368421
3850,0.6841558441558442
3900,0.6828205128205128
3950,0.6827848101265823
4000,0.683
4050,0.6804938271604938
4100,0.6814634146341464
4150,0.6824096385542169
4200,0.6816666666666666
4250,0.6811764705882353
4300,0.6818604651162791
4350,0.6809195402298851
4400,0.6809090909090909
4450,0.6813483146067416
4500,0.6822222222222222
4550,0.6828571428571428
4600,0.681304347826087
4650,0.6817204301075269
4700,0.6821276595744681
4750,0.6829473684210526
4800,0.6827083333333334
4850,0.6822680412371134
4900,0.6826530612244898
4950,0.6832323232323232
5000,0.6836
5050,0.6845544554455446
5100,0.6835294117647058
5150,0.6836893203883495
5200,0.6836538461538462
5250,0.684
5300,0.6845283018867925
5350,0.6839252336448598
5400,0.6848148148148148
5450,0.684954128440367
5500,0.6832727272727273
5550,0.6836036036036036
5600,0.6842857142857143
5650,0.6842477876106194
5700,0.6840350877192982
5750,0.684
5800,0.6837931034482758
5850,0.6839316239316239
5900,0.6840677966101695
5950,0.6847058823529412
6000,0.6851666666666667
6050,0.6839669421487603
6100,0.6829508196721311
6150,0.6829268292682927
6200,0.6825806451612904
6250,0.68352
6300,0.6833333333333333
6350,0.6828346456692913
6400,0.6821875
6450,0.6826356589147287
6500,0.6827692307692308
6550,0.6822900763358779
6600,0.6822727272727273
6650,0.6816541353383458
6700,0.6816417910447761
6750,0.682074074074074
6800,0.6825
6850,0.6823357664233577
6900,0.6821739130434783
6950,0.6818705035971223
7000,0.6818571428571428
7050,0.6818439716312057
7100,0.6816901408450704
7150,0.680979020979021
7200,0.6808333333333333
7250,0.6809655172413793
7300,0.6808219178082192
7350,0.6806802721088435
7400,0.6804054054054054
7450,0.6806711409395974
7500,0.6805333333333333
7550,0.6802649006622516
7600,0.6806578947368421
7650,0.6802614379084967
7700,0.6802597402597402
7750,0.68
7800,0.6794871794871795
7850,0.6796178343949044
7900,0.679367088607595
7950,0.6791194968553459
8000,0.679
8050,0.6787577639751553
8100,0.6788888888888889
8150,0.6792638036809816
8200,0.6796341463414635
8250,0.6797575757575758
8300,0.6802409638554217
8350,0.6805988023952095
8400,0.6802380952380952
8450,0.6808284023668639
8500,0.6808235294117647
8550,0.680233918128655
8600,0.6798837209302325
8650,0.6804624277456648
8700,0.6805747126436782
8750,0.6806857142857143
8800,0.6811363636363637
8850,0.6809039548022598
8900,0.6802247191011236
8950,0.6798882681564246
9000,0.68
9050,0.679889502762431
9100,0.6803296703296703
9150,0.680983606557377
9200,0.6808695652173913
9250,0.6812972972972973
9300,0.6813978494623656
9350,0.6818181818181818
9400,0.6817021276595745
9450,0.6815873015873016
9500,0.6811578947368421
9550,0.6810471204188482
9600,0.6813541666666667
9650,0.6815544041450777
9700,0.6814432989690722
9750,0.6807179487179488
9800,0.6807142857142857
9850,0.6806091370558376
9900,0.6810101010101011
9950,0.6808040201005026
10000,0.6809
