games,percentage
50,0.68
100,0.62
150,0.62
200,0.64
250,0.656
300,0.6566666666666666
350,0.6571428571428571
400,0.66
450,0.6755555555555556
500,0.676
550,0.68
600,0.6733333333333333
650,0.6661538461538462
700,0.6657142857142857
750,0.664
800,0.6675
850,0.6658823529411765
900,0.6666666666666666
950,0.6663157894736842
1000,0.665
1050,0.660952380952381
1100,0.6627272727272727
1150,0.6634782608695652
1200,0.6641666666666667
1250,0.6608
1300,0.6661538461538462
1350,0.6681481481481482
1400,0.6721428571428572
1450,0.6717241379310345
1500,0.6673333333333333
1550,0.6664516129032259
1600,0.6675
1650,0.6666666666666666
1700,0.6658823529411765
1750,0.6645714285714286
1800,0.6638888888888889
1850,0.6654054054054054
1900,0.6689473684210526
1950,0.6692307692307692
2000,0.6705
2050,0.6702439024390244
2100,0.6714285714285714
2150,0.6711627906976744
2200,0.67
2250,0.6724444444444444
2300,0.6730434782608695
2350,0.6740425531914893
2400,0.6729166666666667
2450,0.6726530612244898
2500,0.6708
2550,0.6709803921568628
2600,0.6726923076923077
2650,0.6732075471698113
2700,0.6733333333333333
2750,0.6738181818181819
2800,0.6746428571428571
2850,0.6736842105263158
2900,0.6748275862068965
2950,0.676271186440678
3000,0.6773333333333333
3050,0.6777049180327869
3100,0.6783870967741935
3150,0.679047619047619
3200,0.678125
3250,0.6772307692307692
3300,0.6775757575757576
3350,0.6802985074626866
3400,0.6791176470588235
3450,0.6791304347826087
3500,0.6788571428571428
3550,0.6791549295774648
3600,0.6808333333333333
3650,0.683013698630137
3700,0.6835135135135135
3750,0.6837333333333333
3800,0.6821052631578948
3850,0.681038961038961
3900,0.6815384615384615
3950,0.6815189873417722
4000,0.679
4050,0.6797530864197531
4100,0.6809756097560976
4150,0.68
4200,0.6797619047619048
4250,0.68
4300,0.68
4350,0.6813793103448276
4400,0.6827272727272727
4450,0.6817977528089888
4500,0.6826666666666666
4550,0.6824175824175824
4600,0.6830434782608695
4650,0.6823655913978495
4700,0.6823404255319149
4750,0.6806315789473685
4800,0.6814583333333334
4850,0.6812371134020618
4900,0.6816326530612244
4950,0.682020202020202
5000,0.6824
5050,0.6833663366336634
5100,0.6829411764705883
5150,0.6829126213592233
5200,0.683076923076923
5250,0.6832380952380952
5300,0.6839622641509434
5350,0.6846728971962617
5400,0.6844444444444444
5450,0.6831192660550459
5500,0.6825454545454546
5550,0.6816216216216217
5600,0.6808928571428572
5650,0.6808849557522124
5700,0.6819298245614035
5750,0.6822608695652174
5800,0.6815517241379311
5850,0.6823931623931624
5900,0.6827118644067797
5950,0.6823529411764706
6000,0.6833333333333333
6050,0.6823140495867769
6100,0.6824590163934426
6150,0.6819512195121952
6200,0.6820967741935484
6250,0.68192
6300,0.6825396825396826
6350,0.6820472440944881
6400,0.68234375
6450,0.6817054263565892
6500,0.6823076923076923
6550,0.6821374045801527
6600,0.6824242424242424
6650,0.6827067669172933
6700,0.6825373134328359
6750,0.6835555555555556
6800,0.6827941176470588
6850,0.6830656934306569
6900,0.683623188405797
6950,0.6831654676258992
7000,0.6824285714285714
7050,0.6824113475177305
7100,0.6825352112676056
7150,0.6818181818181818
7200,0.6815277777777777
7250,0.6819310344827586
7300,0.6821917808219178
7350,0.6819047619047619
7400,0.6825675675675675
7450,0.6821476510067114
7500,0.6821333333333334
7550,0.6829139072847682
7600,0.6834210526315789
7650,0.6835294117647058
7700,0.682987012987013
7750,0.6828387096774193
7800,0.6825641025641026
7850,0.6824203821656051
7900,0.6824050632911393
7950,0.6816352201257861
8000,0.681
8050,0.6814906832298137
8100,0.6814814814814815
8150,0.681963190184049
8200,0.6817073170731708
8250,0.6803636363636364
8300,0.6804819277108434
8350,0.6809580838323354
8400,0.6803571428571429
8450,0.6804733727810651
8500,0.6810588235294117
8550,0.6803508771929825
8600,0.68
8650,0.6790751445086706
8700,0.6793103448275862
8750,0.6788571428571428
8800,0.6796590909090909
8850,0.67954802259887
8900,0.6801123595505618
8950,0.6794413407821229
9000,0.6798888888888889
9050,0.6804419889502762
9100,0.6804395604395604
9150,0.6808743169398908
9200,0.6811956521739131
9250,0.6807567567567567
9300,0.6806451612903226
9350,0.6809625668449197
9400,0.6811702127659575
9450,0.6813756613756614
9500,0.6822105263157895
9550,0.6817801047120419
9600,0.6821875
9650,0.6827979274611399
9700,0.6824742268041237
9750,0.6821538461538461
9800,0.6823469387755102
9850,0.6823350253807107
9900,0.6826262626262626
9950,0.682713567839196
10000,0.6823
