games,percentage
50,0.74
100,0.75
150,0.7133333333333334
200,0.685
250,0.7
300,0.6866666666666666
350,0.6857142857142857
400,0.6875
450,0.6866666666666666
500,0.69
550,0.6781818181818182
600,0.6866666666666666
650,0.6876923076923077
700,0.6828571428571428
750,0.6773333333333333
800,0.67625
850,0.6764705882352942
900,0.6777777777777778
950,0.6810526315789474
1000,0.68
1050,0.6847619047619048
1100,0.6863636363636364
1150,0.6843478260869565
1200,0.6841666666666667
1250,0.6808
1300,0.676923076923077
1350,0.6733333333333333
1400,0.675
1450,0.6758620689655173
1500,0.6766666666666666
1550,0.6819354838709677
1600,0.685
1650,0.6818181818181818
1700,0.6817647058823529
1750,0.684
1800,0.6855555555555556
1850,0.6854054054054054
1900,0.6852631578947368
1950,0.6871794871794872
2000,0.686
2050,0.688780487804878
2100,0.6871428571428572
2150,0.6883720930232559
2200,0.6877272727272727
2250,0.6888888888888889
2300,0.6873913043478261
2350,0.6868085106382978
2400,0.6858333333333333
2450,0.6885714285714286
2500,0.6868
2550,0.6850980392156862
2600,0.6865384615384615
2650,0.6856603773584906
2700,0.6866666666666666
2750,0.688
2800,0.6889285714285714
2850,0.6880701754385965
2900,0.6879310344827586
2950,0.6874576271186441
3000,0.6883333333333334
3050,0.6888524590163935
3100,0.6893548387096774
3150,0.6898412698412698
3200,0.69125
3250,0.6898461538461539
3300,0.6906060606060606
3350,0.6901492537313433
3400,0.6897058823529412
3450,0.6884057971014492
3500,0.6885714285714286
3550,0.6873239436619718
3600,0.6866666666666666
3650,0.6865753424657535
3700,0.6854054054054054
3750,0.6861333333333334
3800,0.6857894736842105
3850,0.6857142857142857
3900,0.6866666666666666
3950,0.6878481012658227
4000,0.68775
4050,0.6859259259259259
4100,0.6870731707317074
4150,0.6869879518072289
4200,0.6871428571428572
4250,0.6863529411764706
4300,0.6869767441860465
4350,0.6871264367816092
4400,0.6875
4450,0.6862921348314607
4500,0.6866666666666666
4550,0.687032967032967
4600,0.6880434782608695
4650,0.6881720430107527
4700,0.6885106382978723
4750,0.6882105263157895
4800,0.6885416666666667
4850,0.6876288659793814
4900,0.6871428571428572
4950,0.6852525252525252
5000,0.6864
5050,0.6865346534653466
5100,0.6870588235294117
5150,0.6875728155339805
5200,0.6886538461538462
5250,0.6891428571428572
5300,0.6890566037735849
5350,0.6893457943925234
5400,0.6892592592592592
5450,0.6889908256880733
5500,0.6896363636363636
5550,0.6899099099099099
5600,0.6883928571428571
5650,0.6872566371681416
5700,0.6870175438596491
5750,0.6866086956521739
5800,0.6867241379310345
5850,0.6861538461538461
5900,0.6850847457627118
5950,0.6855462184873949
6000,0.686
6050,0.6859504132231405
6100,0.6865573770491803
6150,0.686829268292683
6200,0.6864516129032258
6250,0.68704
6300,0.6877777777777778
6350,0.6877165354330709
6400,0.6871875
6450,0.6869767441860465
6500,0.6872307692307692
6550,0.6868702290076336
6600,0.6866666666666666
6650,0.6873684210526316
6700,0.6873134328358209
6750,0.6874074074074074
6800,0.6873529411764706
6850,0.6874452554744526
6900,0.6876811594202898
6950,0.6870503597122302
7000,0.6875714285714286
7050,0.6878014184397163
7100,0.6878873239436619
7150,0.6878321678321678
7200,0.6870833333333334
7250,0.6871724137931035
7300,0.6873972602739726
7350,0.6872108843537414
7400,0.6872972972972973
7450,0.6868456375838926
7500,0.6866666666666666
7550,0.6862251655629139
7600,0.6863157894736842
7650,0.6862745098039216
7700,0.6863636363636364
7750,0.6867096774193548
7800,0.6861538461538461
7850,0.6859872611464968
7900,0.6863291139240506
7950,0.6865408805031447
8000,0.685875
8050,0.6858385093167702
8100,0.6864197530864198
8150,0.6860122699386503
8200,0.6858536585365854
8250,0.686060606060606
8300,0.6866265060240964
8350,0.6862275449101797
8400,0.685952380952381
8450,0.6860355029585798
8500,0.6858823529411765
8550,0.6860818713450293
8600,0.6859302325581396
8650,0.6860115606936417
8700,0.6859770114942528
8750,0.6858285714285715
8800,0.6855681818181818
8850,0.6858757062146893
8900,0.6867415730337079
8950,0.6865921787709497
9000,0.6871111111111111
9050,0.6869613259668508
9100,0.6863736263736264
9150,0.6863387978142077
9200,0.6861956521739131
9250,0.6865945945945946
9300,0.6863440860215054
9350,0.6858823529411765
9400,0.6859574468085107
9450,0.6859259259259259
9500,0.6858947368421052
9550,0.6863874345549739
9600,0.68625
9650,0.6866321243523316
9700,0.6874226804123711
9750,0.6876923076923077
9800,0.6874489795918367
9850,0.6867005076142132
9900,0.6866666666666666
9950,0.6865326633165829
10000,0.6867
