games,percentage
50,0.64
100,0.67
150,0.66
200,0.685
250,0.688
300,0.67
350,0.6714285714285714
400,0.6725
450,0.6755555555555556
500,0.658
550,0.6563636363636364
600,0.6633333333333333
650,0.6584615384615384
700,0.6628571428571428
750,0.6573333333333333
800,0.6625
850,0.6611764705882353
900,0.6666666666666666
950,0.6663157894736842
1000,0.667
1050,0.6695238095238095
1100,0.6727272727272727
1150,0.6721739130434783
1200,0.6733333333333333
1250,0.6744
1300,0.6776923076923077
1350,0.6785185185185185
1400,0.68
1450,0.6820689655172414
1500,0.6793333333333333
1550,0.6780645161290323
1600,0.676875
1650,0.6757575757575758
1700,0.6770588235294117
1750,0.676
1800,0.6761111111111111
1850,0.6745945945945946
1900,0.6784210526315789
1950,0.6784615384615384
2000,0.68
2050,0.682439024390244
2100,0.6833333333333333
2150,0.684186046511628
2200,0.6831818181818182
2250,0.6844444444444444
2300,0.681304347826087
2350,0.6808510638297872
2400,0.6808333333333333
2450,0.6808163265306122
2500,0.6816
2550,0.6811764705882353
2600,0.6811538461538461
2650,0.6815094339622642
2700,0.6811111111111111
2750,0.6814545454545454
2800,0.6835714285714286
2850,0.6835087719298245
2900,0.6824137931034483
2950,0.6816949152542373
3000,0.683
3050,0.6842622950819672
3100,0.6851612903225807
3150,0.6841269841269841
3200,0.684375
3250,0.6843076923076923
3300,0.6854545454545454
3350,0.6859701492537313
3400,0.6858823529411765
3450,0.6863768115942029
3500,0.6874285714285714
3550,0.688169014084507
3600,0.6877777777777778
3650,0.6884931506849316
3700,0.6883783783783783
3750,0.6882666666666667
3800,0.6886842105263158
3850,0.6890909090909091
3900,0.6894871794871795
3950,0.689367088607595
4000,0.68875
4050,0.6888888888888889
4100,0.69
4150,0.689156626506024
4200,0.689047619047619
4250,0.6894117647058824
4300,0.687906976744186
4350,0.6878160919540229
4400,0.6877272727272727
4450,0.6874157303370787
4500,0.6877777777777778
4550,0.687032967032967
4600,0.6873913043478261
4650,0.6879569892473119
4700,0.6891489361702128
4750,0.6888421052631579
4800,0.68875
4850,0.6888659793814433
4900,0.6885714285714286
4950,0.6884848484848485
5000,0.6882
5050,0.6881188118811881
5100,0.6888235294117647
5150,0.6893203883495146
5200,0.6905769230769231
5250,0.6908571428571428
5300,0.690377358490566
5350,0.6914018691588785
5400,0.6914814814814815
5450,0.6911926605504587
5500,0.6905454545454546
5550,0.690990990990991
5600,0.6914285714285714
5650,0.6913274336283186
5700,0.6914035087719298
5750,0.6916521739130435
5800,0.6913793103448276
5850,0.691965811965812
5900,0.6922033898305084
5950,0.6922689075630252
6000,0.6915
6050,0.691900826446281
6100,0.6914754098360656
6150,0.6917073170731707
6200,0.6909677419354838
6250,0.69056
6300,0.6907936507936508
6350,0.6896062992125984
6400,0.6903125
6450,0.6902325581395349
6500,0.69
6550,0.6909923664122137
6600,0.6907575757575758
6650,0.6896240601503759
6700,0.6894029850746268
6750,0.6884444444444444
6800,0.6880882352941177
6850,0.6875912408759124
6900,0.687536231884058
6950,0.6873381294964028
7000,0.6878571428571428
7050,0.6878014184397163
7100,0.6877464788732395
7150,0.6872727272727273
7200,0.6868055555555556
7250,0.6867586206896552
7300,0.6861643835616439
7350,0.6854421768707483
7400,0.6856756756756757
7450,0.6860402684563759
7500,0.6862666666666667
7550,0.6859602649006622
7600,0.6856578947368421
7650,0.6854901960784314
7700,0.6848051948051948
7750,0.6847741935483871
7800,0.6852564102564103
7850,0.6854777070063695
7900,0.6851898734177215
7950,0.6854088050314465
8000,0.686125
8050,0.6858385093167702
8100,0.6855555555555556
8150,0.6860122699386503
8200,0.6865853658536586
8250,0.6867878787878788
8300,0.6868674698795181
8350,0.687065868263473
8400,0.6870238095238095
8450,0.6871005917159764
8500,0.6868235294117647
8550,0.6866666666666666
8600,0.6863953488372093
8650,0.686242774566474
8700,0.6866666666666666
8750,0.6869714285714286
8800,0.6875
8850,0.6875706214689266
8900,0.687752808988764
8950,0.6879329608938547
9000,0.6873333333333334
9050,0.6871823204419889
9100,0.6871428571428572
9150,0.6871038251366121
9200,0.6866304347826087
9250,0.6865945945945946
9300,0.6867741935483871
9350,0.686096256684492
9400,0.6858510638297872
9450,0.6865608465608466
9500,0.6866315789473684
9550,0.6870157068062828
9600,0.6869791666666667
9650,0.6870466321243524
9700,0.6871134020618557
9750,0.6874871794871795
9800,0.6876530612244898
9850,0.6882233502538071
9900,0.6881818181818182
9950,0.6884422110552764
10000,0.6886
