games,percentage
50,0.6
100,0.68
150,0.6733333333333333
200,0.645
250,0.628
300,0.62
350,0.6342857142857142
400,0.635
450,0.6266666666666667
500,0.628
550,0.6236363636363637
600,0.62
650,0.6215384615384615
700,0.6257142857142857
750,0.6293333333333333
800,0.63
850,0.6223529411764706
900,0.63
950,0.631578947368421
1000,0.634
1050,0.6285714285714286
1100,0.6227272727272727
1150,0.6191304347826087
1200,0.6175
1250,0.6192
1300,0.6176923076923077
1350,0.6133333333333333
1400,0.615
1450,0.6206896551724138
1500,0.6246666666666667
1550,0.6238709677419355
1600,0.6225
1650,0.6187878787878788
1700,0.6194117647058823
1750,0.6182857142857143
1800,0.6188888888888889
1850,0.6205405405405405
1900,0.62
1950,0.6210256410256411
2000,0.6205
2050,0.6224390243902439
2100,0.6252380952380953
2150,0.6269767441860465
2200,0.6272727272727273
2250,0.6253333333333333
2300,0.6256521739130435
2350,0.6276595744680851
2400,0.6270833333333333
2450,0.6277551020408163
2500,0.626
2550,0.6262745098039215
2600,0.6261538461538462
2650,0.6256603773584906
2700,0.6248148148148148
2750,0.624
2800,0.6246428571428572
2850,0.6263157894736842
2900,0.6268965517241379
2950,0.6254237288135593
3000,0.6236666666666667
3050,0.6229508196721312
3100,0.6216129032258064
3150,0.6196825396825397
3200,0.6178125
3250,0.6184615384615385
3300,0.6163636363636363
3350,0.6161194029850746
3400,0.6164705882352941
3450,0.6153623188405797
3500,0.6154285714285714
3550,0.6138028169014085
3600,0.6138888888888889
3650,0.613972602739726
3700,0.6154054054054054
3750,0.6162666666666666
3800,0.6160526315789474
3850,0.6148051948051948
3900,0.6156410256410256
3950,0.6154430379746836
4000,0.61575
4050,0.6160493827160494
4100,0.615609756097561
4150,0.6149397590361446
4200,0.6152380952380953
4250,0.6143529411764705
4300,0.6148837209302326
4350,0.6142528735632183
4400,0.6129545454545454
4450,0.6130337078651685
4500,0.6133333333333333
4550,0.6151648351648351
4600,0.6154347826086957
4650,0.6165591397849463
4700,0.6168085106382979
4750,0.6174736842105263
4800,0.6177083333333333
4850,0.6171134020618557
4900,0.6171428571428571
4950,0.6171717171717171
5000,0.618
5050,0.6176237623762376
5100,0.6170588235294118
5150,0.6168932038834951
5200,0.6167307692307692
5250,0.6171428571428571
5300,0.6167924528301887
5350,0.6166355140186915
5400,0.617037037037037
5450,0.6174311926605505
5500,0.6181818181818182
5550,0.6187387387387387
5600,0.6182142857142857
5650,0.6180530973451327
5700,0.6191228070175439
5750,0.6191304347826087
5800,0.6193103448275862
5850,0.6196581196581197
5900,0.6186440677966102
5950,0.6194957983193278
6000,0.6196666666666667
6050,0.6196694214876033
6100,0.62
6150,0.6186991869918699
6200,0.6188709677419355
6250,0.61952
6300,0.6203174603174603
6350,0.6195275590551181
6400,0.62
6450,0.6203100775193798
6500,0.6198461538461538
6550,0.6201526717557252
6600,0.6198484848484849
6650,0.6195488721804512
6700,0.6191044776119403
6750,0.6195555555555555
6800,0.6191176470588236
6850,0.6194160583941606
6900,0.6201449275362318
6950,0.6194244604316547
7000,0.6192857142857143
7050,0.6194326241134752
7100,0.62
7150,0.6198601398601399
7200,0.6206944444444444
7250,0.6204137931034482
7300,0.6205479452054794
7350,0.6210884353741497
7400,0.6202702702702703
7450,0.6206711409395973
7500,0.6208
7550,0.6203973509933774
7600,0.6209210526315789
7650,0.6203921568627451
7700,0.6206493506493507
7750,0.6210322580645161
7800,0.6210256410256411
7850,0.620764331210191
7900,0.6198734177215189
7950,0.619748427672956
8000,0.61975
8050,0.620248447204969
8100,0.6203703703703703
8150,0.6201226993865031
8200,0.6197560975609756
8250,0.6201212121212121
8300,0.6195180722891567
8350,0.6201197604790419
8400,0.62
8450,0.6197633136094675
8500,0.619764705882353
8550,0.6201169590643275
8600,0.6209302325581395
8650,0.6208092485549133
8700,0.6204597701149426
8750,0.6211428571428571
8800,0.6209090909090909
8850,0.6209039548022599
8900,0.6210112359550561
8950,0.6210055865921787
9000,0.6204444444444445
9050,0.6202209944751381
9100,0.6207692307692307
9150,0.6214207650273224
9200,0.6214130434782609
9250,0.6209729729729729
9300,0.6205376344086021
9350,0.6210695187165776
9400,0.6214893617021277
9450,0.6221164021164021
9500,0.6218947368421053
9550,0.6215706806282723
9600,0.6221875
9650,0.6221761658031089
9700,0.6221649484536083
9750,0.622051282051282
9800,0.6222448979591837
9850,0.6220304568527919
9900,0.6218181818181818
9950,0.6224120603015075
10000,0.6228
